,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-AN-A0AR-01A,6.074,99.743,11.743,1.515,3.81,41.44,81.667,1.15,1.0,55.14,4.758,1.165,709.856,5578,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.012,0.0,0.903,0.004,0.005,0.04,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.012,0.053
TCGA-A2-A04U-01A,27.372,171.976,8.248,3.696,1.0,84.326,151.593,1.833,1.0,355.29,6.385,1.0,715.154,5579,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.002,0.0,0.009,0.0,0.818,0.008,0.02,0.11,0.016,0.012,0.001,0.0,0.0,0.0,0.004,0.009,0.126
TCGA-A7-A56D-01A,45.382,841.604,17.943,1.964,1.442,78.734,318.777,69.852,4.29,957.503,26.097,1.13,2904.018,5580,BRCA,simu_bulk_2ds_ref,0.02,0.0,0.008,0.005,0.003,0.0,0.656,0.0,0.002,0.224,0.006,0.072,0.004,0.0,0.0,0.0,0.02,0.008,0.23
TCGA-B6-A0X4-01A,16.901,76.356,6.46,1.0,1.574,57.41,56.422,2.475,1.0,78.362,1.0,1.249,1480.583,5581,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.003,0.0,0.0,0.0,0.932,0.003,0.022,0.001,0.033,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.034
TCGA-AQ-A7U7-01A,134.776,1329.381,157.063,96.703,50.907,273.298,789.154,79.355,9.879,431.158,177.855,19.618,1607.08,5582,BRCA,simu_bulk_2ds_ref,0.031,0.025,0.058,0.008,0.06,0.0,0.256,0.068,0.115,0.251,0.025,0.093,0.007,0.0,0.001,0.0,0.056,0.068,0.276
TCGA-D8-A1XT-01A,7.406,793.102,42.143,4.804,9.105,140.604,330.884,2.915,10.567,279.223,14.217,40.664,1046.112,5583,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.035,0.005,0.0,0.0,0.527,0.009,0.085,0.196,0.026,0.114,0.001,0.0,0.001,0.0,0.0,0.005,0.222
TCGA-BH-A1FJ-01A,7.623,241.482,16.54,3.032,1.829,88.905,97.568,20.452,1.0,134.433,3.023,2.159,1813.523,5584,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.015,0.001,0.0,0.0,0.798,0.002,0.055,0.096,0.011,0.02,0.001,0.0,0.0,0.0,0.0,0.001,0.107
TCGA-A2-A0ET-01A,6.512,58.505,38.727,14.836,8.402,90.83,275.916,1.92,1.631,42.039,16.143,10.045,2158.016,5585,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.017,0.001,0.038,0.0,0.824,0.011,0.034,0.016,0.013,0.047,0.0,0.0,0.0,0.0,0.0,0.039,0.028999999999999998
TCGA-AR-A0TR-01A,23.06,29.192,29.068,7.692,9.225,78.928,130.514,22.953,1.0,80.37,16.143,16.637,2291.656,5586,BRCA,simu_bulk_2ds_ref,0.009,0.006,0.015,0.0,0.022,0.001,0.867,0.015,0.037,0.0,0.011,0.014,0.003,0.0,0.0,0.0,0.015,0.022,0.011
TCGA-A8-A095-01A,10.47,476.486,38.195,8.817,12.822,151.682,224.676,60.53,1.37,203.595,23.623,23.339,1251.296,5587,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.029,0.001,0.011,0.0,0.645,0.028,0.07,0.146,0.017,0.049,0.004,0.0,0.0,0.0,0.0,0.012,0.16299999999999998
TCGA-A2-A25E-01A,49.778,188.857,30.162,6.008,8.204,68.851,167.645,9.34,1.422,140.358,13.139,2.4,2306.643,5588,BRCA,simu_bulk_2ds_ref,0.002,0.001,0.007,0.007,0.007,0.0,0.749,0.017,0.053,0.098,0.018,0.042,0.001,0.0,0.0,0.0,0.003,0.014,0.116
TCGA-A8-A08S-01A,8.708,237.004,23.592,3.838,5.16,71.632,143.552,9.978,1.984,135.571,8.682,9.14,5728.949,5589,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.013,0.006,0.002,0.0,0.757,0.024,0.007,0.139,0.008,0.043,0.001,0.0,0.0,0.0,0.0,0.008,0.14700000000000002
TCGA-AR-A0TS-01A,138.973,243.723,215.821,32.291,69.287,136.066,479.987,4.62,11.551,314.304,69.463,19.935,956.684,5590,BRCA,simu_bulk_2ds_ref,0.018,0.065,0.052,0.005,0.02,0.033,0.438,0.059,0.089,0.133,0.023,0.06,0.001,0.0,0.003,0.001,0.083,0.025,0.156
TCGA-BH-A0BR-01A,10.943,1118.769,61.712,8.459,8.742,160.533,352.492,48.637,3.14,268.221,23.191,3.692,1953.79,5591,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.022,0.006,0.005,0.0,0.511,0.005,0.069,0.249,0.009,0.122,0.003,0.0,0.0,0.0,0.0,0.011,0.258
TCGA-A8-A0A6-01A,61.78,267.265,94.756,54.572,28.089,147.966,473.276,16.601,2.558,197.458,100.857,18.585,1253.102,5592,BRCA,simu_bulk_2ds_ref,0.029,0.006,0.036,0.003,0.04,0.0,0.509,0.047,0.075,0.139,0.013,0.101,0.003,0.0,0.0,0.0,0.035,0.043000000000000003,0.15200000000000002
TCGA-B6-A401-01A,24.459,553.026,45.306,9.656,10.122,88.956,164.583,31.746,2.709,281.12,29.28,11.211,3176.173,5593,BRCA,simu_bulk_2ds_ref,0.007,0.004,0.014,0.011,0.013,0.0,0.657,0.032,0.015,0.173,0.011,0.057,0.005,0.0,0.001,0.001,0.011,0.024,0.184
TCGA-E2-A1B5-01A,104.533,186.261,141.727,55.481,34.384,203.443,208.814,41.414,2.888,122.484,81.925,2.554,331.754,5594,BRCA,simu_bulk_2ds_ref,0.033,0.047,0.051,0.001,0.02,0.117,0.37,0.08,0.082,0.101,0.023,0.072,0.003,0.0,0.0,0.0,0.08,0.021,0.124
TCGA-A7-A26I-01B,13.803,1023.252,70.374,4.818,7.751,76.862,333.72,11.329,4.329,524.665,3.997,11.638,538.366,5595,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.032,0.036,0.004,0.002,0.454,0.013,0.043,0.292,0.021,0.088,0.004,0.0,0.007,0.0,0.004,0.039999999999999994,0.313
TCGA-S3-AA15-01A,613.127,1415.547,125.045,31.912,49.43,240.822,632.163,65.765,18.561,370.141,158.352,9.871,613.18,5596,BRCA,simu_bulk_2ds_ref,0.147,0.032,0.027,0.018,0.015,0.0,0.259,0.048,0.098,0.206,0.039,0.103,0.006,0.0,0.001,0.001,0.179,0.033,0.245
TCGA-AR-A1AW-01A,311.989,572.84,302.451,98.48,79.444,109.348,944.749,3.885,11.767,102.18,257.508,16.112,714.418,5597,BRCA,simu_bulk_2ds_ref,0.062,0.092,0.099,0.042,0.068,0.0,0.26,0.059,0.058,0.131,0.002,0.124,0.002,0.0,0.001,0.0,0.154,0.11000000000000001,0.133
TCGA-E9-A5FL-01A,11.867,343.521,10.778,1.182,7.214,53.529,193.004,11.035,1.556,207.534,10.438,1.0,1626.957,5598,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.001,0.0,0.0,0.785,0.007,0.006,0.105,0.012,0.075,0.001,0.0,0.0,0.0,0.0,0.001,0.11699999999999999
TCGA-A8-A092-01A,9.725,385.19,36.528,3.573,5.029,59.965,248.532,18.063,1.295,198.274,10.884,6.081,3027.905,5599,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.004,0.004,0.0,0.806,0.001,0.006,0.087,0.005,0.076,0.002,0.0,0.0,0.0,0.0,0.008,0.092
TCGA-D8-A13Z-01A,15.658,538.558,73.981,9.298,15.596,130.197,396.372,11.885,3.891,224.873,25.062,7.073,1867.119,5600,BRCA,simu_bulk_2ds_ref,0.003,0.001,0.03,0.007,0.01,0.0,0.637,0.019,0.068,0.131,0.01,0.082,0.003,0.0,0.0,0.0,0.004,0.017,0.14100000000000001
TCGA-AR-A24O-01A,19.081,961.036,69.606,19.252,19.912,208.512,273.818,46.524,3.05,267.156,34.708,7.383,1031.395,5601,BRCA,simu_bulk_2ds_ref,0.005,0.001,0.016,0.001,0.019,0.0,0.375,0.035,0.142,0.289,0.042,0.069,0.006,0.0,0.0,0.0,0.006,0.02,0.33099999999999996
TCGA-AO-A0JD-01A,5.435,115.687,30.067,8.858,9.581,55.36,244.61,16.551,1.593,42.001,22.942,17.625,1267.25,5602,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.0,0.01,0.0,0.883,0.01,0.01,0.015,0.012,0.051,0.0,0.0,0.0,0.0,0.0,0.01,0.027
TCGA-BH-A0HF-01A,19.209,555.702,57.328,8.616,17.765,200.475,396.77,115.68,3.019,247.921,27.862,14.086,1547.426,5603,BRCA,simu_bulk_2ds_ref,0.005,0.0,0.013,0.0,0.01,0.0,0.563,0.026,0.059,0.197,0.03,0.094,0.004,0.0,0.0,0.0,0.005,0.01,0.227
TCGA-PE-A5DD-01A,24.767,449.317,38.965,21.567,4.362,237.941,179.306,135.57,1.0,241.271,39.279,14.128,1656.815,5604,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.015,0.006,0.024,0.0,0.568,0.011,0.084,0.169,0.049,0.056,0.014,0.0,0.0,0.0,0.004,0.03,0.21800000000000003
TCGA-AR-A0U2-01A,20.186,294.502,79.495,34.451,11.238,101.009,314.133,12.55,2.37,57.524,50.022,3.109,1871.534,5605,BRCA,simu_bulk_2ds_ref,0.003,0.0,0.017,0.021,0.032,0.0,0.787,0.009,0.028,0.037,0.014,0.05,0.002,0.0,0.0,0.0,0.003,0.053000000000000005,0.051
TCGA-AC-A3HN-01A,41.598,1836.56,76.598,18.261,18.536,305.263,456.283,128.308,4.673,339.909,61.95,19.116,506.124,5606,BRCA,simu_bulk_2ds_ref,0.013,0.003,0.019,0.006,0.024,0.0,0.37,0.032,0.112,0.281,0.021,0.109,0.009,0.0,0.0,0.0,0.016,0.03,0.30200000000000005
TCGA-AN-A0AL-01A,73.237,456.894,53.445,5.436,11.909,203.248,322.162,27.527,2.624,202.443,29.253,2.07,908.023,5607,BRCA,simu_bulk_2ds_ref,0.021,0.013,0.023,0.009,0.002,0.0,0.588,0.017,0.063,0.183,0.015,0.063,0.004,0.0,0.0,0.0,0.034,0.011,0.198
TCGA-B6-A0RL-01A,5.995,12.279,5.904,6.423,1.0,13.851,35.362,1.0,1.063,5.852,3.208,2.679,5058.629,5608,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.001,0.0,0.0,0.964,0.0,0.004,0.0,0.013,0.017,0.0,0.0,0.001,0.0,0.0,0.001,0.013
TCGA-C8-A274-01A,5.23,234.664,14.652,2.453,3.298,50.582,93.289,6.573,1.0,118.233,3.935,34.808,1715.734,5609,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.006,0.004,0.0,0.0,0.839,0.013,0.01,0.08,0.008,0.039,0.001,0.0,0.0,0.0,0.0,0.004,0.088
TCGA-A2-A0CP-01A,16.453,974.859,20.419,4.999,3.479,135.589,129.61,181.609,1.0,495.907,13.115,4.626,2307.15,5610,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.007,0.005,0.0,0.0,0.496,0.021,0.048,0.347,0.027,0.035,0.01,0.0,0.0,0.0,0.004,0.005,0.374
TCGA-BH-A0H5-01A,193.028,486.14,318.931,162.579,107.486,132.775,919.651,112.529,13.805,142.957,346.829,14.512,1379.683,5611,BRCA,simu_bulk_2ds_ref,0.036,0.069,0.097,0.019,0.067,0.002,0.282,0.127,0.078,0.11,0.013,0.092,0.006,0.001,0.001,0.0,0.10500000000000001,0.08600000000000001,0.123
TCGA-A2-A0EW-01A,16.682,1166.489,74.435,22.537,18.306,301.519,277.233,68.374,2.143,277.831,37.37,15.276,1917.001,5612,BRCA,simu_bulk_2ds_ref,0.001,0.004,0.017,0.0,0.024,0.0,0.395,0.036,0.137,0.247,0.059,0.071,0.009,0.0,0.0,0.0,0.005,0.024,0.306
TCGA-D8-A145-01A,77.13,828.394,48.187,10.811,17.091,223.413,199.564,163.113,2.353,229.994,29.435,22.807,1085.941,5613,BRCA,simu_bulk_2ds_ref,0.037,0.004,0.015,0.0,0.026,0.0,0.493,0.022,0.114,0.221,0.034,0.027,0.006,0.0,0.001,0.0,0.040999999999999995,0.026,0.255
TCGA-A7-A13G-01B,25.016,348.753,58.479,4.367,17.71,99.051,127.363,6.938,3.241,118.746,8.013,29.969,220.081,5614,BRCA,simu_bulk_2ds_ref,0.006,0.003,0.012,0.029,0.023,0.011,0.559,0.035,0.064,0.189,0.018,0.045,0.007,0.0,0.001,0.0,0.009000000000000001,0.052000000000000005,0.207
TCGA-AN-A0XS-01A,87.841,812.086,50.834,23.261,12.88,162.207,404.17,51.37,4.004,349.129,54.572,30.766,2572.996,5615,BRCA,simu_bulk_2ds_ref,0.034,0.004,0.031,0.003,0.032,0.0,0.412,0.031,0.084,0.262,0.017,0.085,0.003,0.0,0.0,0.0,0.038000000000000006,0.035,0.279
TCGA-D8-A27V-01A,6.861,558.484,32.027,8.169,13.207,141.384,141.803,8.452,1.857,105.708,16.04,1.985,1485.271,5616,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.011,0.0,0.01,0.0,0.619,0.028,0.078,0.216,0.014,0.022,0.002,0.0,0.0,0.0,0.0,0.01,0.23
TCGA-D8-A27F-01A,12.035,706.476,51.866,1.85,5.022,77.974,161.542,18.225,19.77,556.86,47.089,3.581,663.979,5617,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.005,0.002,0.004,0.0,0.718,0.023,0.031,0.159,0.013,0.038,0.001,0.0,0.001,0.0,0.004,0.006,0.17200000000000001
TCGA-AN-A0AS-01A,13.48,1221.05,32.604,3.856,3.543,69.63,258.717,47.348,2.996,287.651,10.216,8.949,1110.733,5618,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.002,0.0,0.0,0.551,0.0,0.02,0.293,0.0,0.131,0.002,0.0,0.0,0.0,0.0,0.002,0.293
TCGA-AO-A0J5-01A,49.933,1177.298,31.843,5.695,6.946,144.571,170.317,57.448,1.172,286.485,7.877,5.75,750.184,5619,BRCA,simu_bulk_2ds_ref,0.008,0.0,0.007,0.001,0.004,0.0,0.455,0.016,0.077,0.337,0.021,0.069,0.005,0.0,0.0,0.0,0.008,0.005,0.35800000000000004
TCGA-D8-A1Y0-01A,19.446,655.641,79.051,25.466,31.75,171.485,255.793,55.544,7.816,154.759,54.88,12.508,1964.17,5620,BRCA,simu_bulk_2ds_ref,0.006,0.005,0.033,0.001,0.044,0.0,0.52,0.046,0.107,0.146,0.02,0.064,0.007,0.0,0.0,0.0,0.011,0.045,0.16599999999999998
TCGA-BH-A0EI-01A,10.302,1584.907,17.301,1.74,3.787,103.657,107.578,74.589,1.0,258.076,4.19,5.828,2266.767,5621,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.006,0.0,0.0,0.0,0.532,0.008,0.048,0.353,0.02,0.029,0.005,0.0,0.0,0.0,0.0,0.0,0.373
TCGA-BH-A0DI-01A,31.475,2592.153,56.73,9.016,13.965,197.69,404.873,116.148,1.828,459.143,53.065,4.645,948.995,5622,BRCA,simu_bulk_2ds_ref,0.01,0.0,0.017,0.001,0.016,0.0,0.327,0.026,0.082,0.397,0.024,0.096,0.006,0.0,0.0,0.0,0.01,0.017,0.42100000000000004
TCGA-D8-A1XM-01A,16.512,1129.942,90.938,22.396,27.719,125.628,477.994,131.103,7.956,218.991,43.379,8.244,2859.374,5623,BRCA,simu_bulk_2ds_ref,0.004,0.001,0.035,0.005,0.028,0.0,0.47,0.046,0.064,0.203,0.014,0.124,0.007,0.0,0.0,0.0,0.005,0.033,0.21700000000000003
TCGA-BH-A0DZ-01A,23.161,796.769,41.135,8.624,6.477,116.615,452.745,23.961,2.073,287.706,37.972,1.45,1860.696,5624,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.011,0.004,0.011,0.0,0.552,0.001,0.02,0.284,0.001,0.112,0.001,0.0,0.0,0.0,0.001,0.015,0.285
TCGA-A8-A08H-01A,14.579,691.167,164.39,10.991,60.625,443.691,711.9,40.446,28.107,293.369,83.158,45.289,259.062,5625,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.022,0.0,0.007,0.0,0.168,0.008,0.154,0.24,0.028,0.363,0.007,0.001,0.0,0.001,0.001,0.007,0.268
TCGA-A2-A3Y0-01A,22.411,184.394,38.102,22.186,7.127,82.732,505.628,12.112,2.282,44.51,99.308,17.24,887.285,5626,BRCA,simu_bulk_2ds_ref,0.008,0.0,0.038,0.026,0.018,0.0,0.801,0.012,0.006,0.021,0.008,0.056,0.003,0.0,0.002,0.001,0.008,0.044,0.029
TCGA-BH-A0C1-01B,10.639,1430.57,69.547,26.82,11.858,151.068,242.71,63.614,1.241,201.268,51.435,8.066,1478.46,5627,BRCA,simu_bulk_2ds_ref,0.003,0.0,0.027,0.004,0.022,0.0,0.576,0.034,0.065,0.221,0.009,0.036,0.003,0.0,0.0,0.0,0.003,0.026,0.23
TCGA-BH-A0EB-01A,26.288,896.944,79.401,13.639,16.381,149.77,516.856,31.782,1.847,235.759,44.32,15.968,1169.577,5628,BRCA,simu_bulk_2ds_ref,0.013,0.0,0.029,0.0,0.02,0.0,0.482,0.047,0.074,0.203,0.012,0.119,0.002,0.0,0.0,0.0,0.013,0.02,0.21500000000000002
TCGA-E2-A15T-01A,12.496,133.843,17.289,5.049,4.89,87.562,71.427,5.581,1.263,100.235,4.888,3.095,2203.046,5629,BRCA,simu_bulk_2ds_ref,0.004,0.001,0.002,0.005,0.008,0.0,0.848,0.006,0.056,0.035,0.019,0.016,0.0,0.0,0.0,0.0,0.005,0.013000000000000001,0.054000000000000006
TCGA-C8-A1HI-01A,30.596,276.37,15.698,4.761,6.193,47.69,152.224,30.983,1.0,308.848,12.29,1.865,2027.558,5630,BRCA,simu_bulk_2ds_ref,0.009,0.0,0.004,0.0,0.005,0.0,0.757,0.009,0.043,0.104,0.02,0.045,0.003,0.0,0.0,0.0,0.009,0.005,0.124
TCGA-A2-A0EM-01A,6.186,476.27,34.37,4.021,7.331,126.846,181.014,47.608,1.147,322.702,12.051,7.205,988.467,5631,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.008,0.0,0.012,0.0,0.601,0.029,0.059,0.224,0.016,0.047,0.005,0.0,0.0,0.0,0.0,0.012,0.24
TCGA-3C-AALJ-01A,19.822,301.894,60.108,20.959,7.952,139.355,273.293,6.197,1.777,220.718,41.517,4.944,2625.346,5632,BRCA,simu_bulk_2ds_ref,0.01,0.0,0.023,0.003,0.028,0.0,0.638,0.031,0.036,0.137,0.022,0.068,0.003,0.0,0.0,0.0,0.01,0.031,0.159
TCGA-E9-A1RG-01A,14.479,447.545,26.203,11.04,7.227,78.16,241.11,80.931,2.193,342.703,27.451,6.398,6017.424,5633,BRCA,simu_bulk_2ds_ref,0.006,0.0,0.003,0.011,0.004,0.0,0.765,0.013,0.011,0.094,0.016,0.072,0.004,0.0,0.0,0.0,0.006,0.015,0.11
TCGA-A8-A0A7-01A,193.377,628.886,169.095,122.501,40.175,109.486,1072.361,19.509,5.203,226.953,311.451,6.764,2345.1,5634,BRCA,simu_bulk_2ds_ref,0.054,0.024,0.035,0.013,0.054,0.0,0.403,0.041,0.015,0.195,0.007,0.156,0.002,0.0,0.0,0.0,0.078,0.067,0.202
TCGA-E2-A1B0-01A,23.063,706.453,57.353,18.361,8.012,131.865,254.9,5.693,3.153,258.67,28.784,2.51,876.765,5635,BRCA,simu_bulk_2ds_ref,0.011,0.0,0.012,0.002,0.008,0.0,0.646,0.015,0.056,0.157,0.01,0.081,0.001,0.0,0.0,0.0,0.011,0.01,0.167
TCGA-BH-A28O-01A,31.854,1056.875,57.063,17.437,10.269,217.346,154.374,29.812,1.0,596.406,23.257,6.42,1198.639,5636,BRCA,simu_bulk_2ds_ref,0.017,0.0,0.016,0.002,0.02,0.0,0.41,0.027,0.12,0.304,0.039,0.037,0.006,0.0,0.0,0.0,0.017,0.022,0.34299999999999997
TCGA-B6-A0RE-01A,16.979,294.188,16.035,2.698,1.443,46.559,195.504,5.991,1.0,244.269,7.79,2.003,1222.176,5637,BRCA,simu_bulk_2ds_ref,0.007,0.0,0.008,0.0,0.003,0.0,0.794,0.003,0.011,0.124,0.003,0.046,0.001,0.0,0.001,0.0,0.007,0.003,0.127
TCGA-A7-A13F-01A,8.379,315.224,25.73,1.835,3.608,139.124,172.986,27.447,1.0,339.775,4.429,6.319,2519.349,5638,BRCA,simu_bulk_2ds_ref,0.002,0.0,0.001,0.0,0.0,0.0,0.767,0.0,0.035,0.085,0.014,0.089,0.005,0.0,0.0,0.0,0.002,0.0,0.099
TCGA-C8-A1HE-01A,11.393,380.511,30.829,5.611,8.5,102.535,216.68,5.714,1.0,133.327,11.832,18.802,1366.819,5639,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.016,0.0,0.011,0.0,0.722,0.019,0.065,0.096,0.014,0.057,0.001,0.0,0.0,0.0,0.0,0.011,0.11
TCGA-BH-A1EY-01A,11.188,968.229,104.009,10.712,32.059,69.894,497.061,65.34,4.472,136.185,41.554,6.324,693.983,5640,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.029,0.002,0.024,0.0,0.516,0.042,0.038,0.245,0.008,0.091,0.003,0.0,0.0,0.0,0.001,0.026000000000000002,0.253
TCGA-AC-A3TN-01A,9.085,517.575,11.989,3.895,2.787,106.858,157.453,101.275,1.0,204.726,20.388,44.592,3260.752,5641,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.009,0.0,0.013,0.0,0.741,0.016,0.017,0.132,0.023,0.045,0.004,0.0,0.0,0.0,0.001,0.013,0.155
TCGA-BH-A0DK-01A,74.948,346.045,104.392,32.827,19.298,227.65,488.606,55.023,4.066,179.373,52.48,2.473,1204.822,5642,BRCA,simu_bulk_2ds_ref,0.021,0.004,0.048,0.002,0.022,0.0,0.486,0.046,0.062,0.197,0.038,0.072,0.003,0.0,0.0,0.0,0.025,0.024,0.23500000000000001
TCGA-A2-A04R-01A,11.544,247.116,8.288,2.417,1.171,86.515,52.555,68.516,1.0,208.588,3.634,3.248,2248.281,5643,BRCA,simu_bulk_2ds_ref,0.002,0.0,0.0,0.002,0.0,0.0,0.797,0.0,0.02,0.142,0.016,0.016,0.005,0.0,0.0,0.0,0.002,0.002,0.15799999999999997
TCGA-E2-A1B4-01A,5.237,446.424,11.221,1.544,1.735,77.768,78.711,83.088,1.0,212.699,9.516,30.182,2698.05,5644,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.014,0.0,0.001,0.0,0.769,0.015,0.023,0.134,0.015,0.023,0.004,0.0,0.0,0.0,0.0,0.001,0.14900000000000002
TCGA-D8-A1XO-01A,11.399,1193.522,60.207,13.27,11.805,82.039,250.279,30.703,1.0,203.493,27.308,45.114,1450.479,5645,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.014,0.0,0.018,0.0,0.51,0.037,0.047,0.286,0.006,0.07,0.006,0.0,0.0,0.0,0.004,0.018,0.292
TCGA-AN-A0FD-01A,16.844,539.608,21.868,8.377,2.377,105.887,269.028,34.568,1.394,391.845,27.95,8.608,1178.145,5646,BRCA,simu_bulk_2ds_ref,0.01,0.0,0.016,0.015,0.0,0.0,0.566,0.004,0.034,0.308,0.001,0.043,0.003,0.0,0.0,0.0,0.01,0.015,0.309
TCGA-A8-A099-01A,18.628,249.376,51.256,3.902,4.828,100.176,206.622,6.147,1.028,130.501,5.869,2.603,1715.835,5647,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.02,0.0,0.012,0.0,0.707,0.01,0.05,0.146,0.002,0.051,0.001,0.0,0.0,0.0,0.001,0.012,0.148
TCGA-GM-A5PV-01A,8.689,64.512,27.523,9.816,9.785,75.492,230.121,34.592,1.042,178.208,21.076,6.183,3004.464,5648,BRCA,simu_bulk_2ds_ref,0.001,0.0,0.009,0.0,0.01,0.0,0.814,0.027,0.042,0.022,0.02,0.052,0.001,0.0,0.0,0.0,0.001,0.01,0.041999999999999996
TCGA-E9-A1R0-01A,34.051,493.351,38.822,12.433,16.466,232.419,203.822,86.322,3.019,285.177,48.053,2.238,1401.375,5649,BRCA,simu_bulk_2ds_ref,0.01,0.006,0.019,0.001,0.029,0.0,0.535,0.024,0.087,0.202,0.032,0.044,0.009,0.0,0.0,0.0,0.016,0.030000000000000002,0.234
TCGA-OL-A5RV-01A,24.996,487.116,33.057,8.698,15.824,122.551,181.387,74.407,1.0,344.903,13.567,16.559,3053.15,5650,BRCA,simu_bulk_2ds_ref,0.006,0.0,0.019,0.015,0.002,0.0,0.669,0.025,0.074,0.132,0.021,0.029,0.008,0.0,0.0,0.0,0.006,0.017,0.153
TCGA-D8-A27P-01A,11.895,374.583,32.159,3.735,8.292,85.173,124.998,36.453,1.0,370.129,10.214,4.954,1678.398,5651,BRCA,simu_bulk_2ds_ref,0.004,0.0,0.012,0.0,0.006,0.0,0.709,0.017,0.042,0.152,0.02,0.036,0.003,0.0,0.0,0.0,0.004,0.006,0.172
TCGA-GM-A3XN-01A,31.653,743.08,48.875,14.271,11.021,235.007,297.628,34.88,1.785,346.836,33.922,43.631,1350.008,5652,BRCA,simu_bulk_2ds_ref,0.011,0.0,0.023,0.009,0.017,0.0,0.422,0.033,0.086,0.283,0.042,0.071,0.003,0.0,0.0,0.0,0.011,0.026000000000000002,0.32499999999999996
TCGA-A7-A0DC-01B,28.413,161.596,44.935,4.196,8.531,136.918,86.326,60.705,3.554,138.03,5.398,87.452,908.426,5653,BRCA,simu_bulk_2ds_ref,0.002,0.001,0.001,0.033,0.001,0.004,0.71,0.006,0.067,0.09,0.036,0.014,0.033,0.0,0.002,0.0,0.003,0.034,0.126
TCGA-E9-A5FK-01A,84.284,421.108,72.374,44.914,32.837,299.386,472.824,128.211,5.197,340.937,229.783,7.033,1534.295,5654,BRCA,simu_bulk_2ds_ref,0.026,0.026,0.053,0.001,0.05,0.0,0.465,0.089,0.092,0.109,0.03,0.053,0.005,0.001,0.0,0.0,0.052,0.051000000000000004,0.139
TCGA-E9-A1RC-01A,8.592,446.925,15.175,1.0,1.631,56.783,54.104,13.603,1.0,147.511,1.82,2.004,1761.371,5655,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.007,0.0,0.764,0.001,0.023,0.163,0.002,0.039,0.0,0.0,0.0,0.0,0.0,0.007,0.165
TCGA-A8-A0A1-01A,7.21,614.933,126.796,15.581,21.68,109.024,606.958,60.54,9.576,162.711,37.007,7.463,1963.464,5656,BRCA,simu_bulk_2ds_ref,0.0,0.0,0.041,0.0,0.024,0.0,0.449,0.028,0.056,0.199,0.015,0.182,0.005,0.0,0.0,0.0,0.0,0.024,0.21400000000000002
TCGA-A7-A5ZX-01A,15.471,1174.673,19.545,4.598,7.618,109.711,166.076,142.21,1.0,454.196,7.325,10.558,1872.312,5657,BRCA,simu_bulk_2ds_ref,0.005,0.0,0.012,0.001,0.001,0.0,0.514,0.017,0.06,0.324,0.015,0.04,0.011,0.0,0.0,0.0,0.005,0.002,0.339
